duration,zcr_mean,zcr_std,centroid_mean,centroid_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,onset_strength_mean,onset_strength_std,contrast_0_mean,contrast_0_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,mfcc_1_mean,mfcc_1_std,mfcc_delta_1_mean,mfcc_delta2_1_mean,mfcc_2_mean,mfcc_2_std,mfcc_delta_2_mean,mfcc_delta2_2_mean,mfcc_3_mean,mfcc_3_std,mfcc_delta_3_mean,mfcc_delta2_3_mean,mfcc_4_mean,mfcc_4_std,mfcc_delta_4_mean,mfcc_delta2_4_mean,mfcc_5_mean,mfcc_5_std,mfcc_delta_5_mean,mfcc_delta2_5_mean,mfcc_6_mean,mfcc_6_std,mfcc_delta_6_mean,mfcc_delta2_6_mean,mfcc_7_mean,mfcc_7_std,mfcc_delta_7_mean,mfcc_delta2_7_mean,mfcc_8_mean,mfcc_8_std,mfcc_delta_8_mean,mfcc_delta2_8_mean,mfcc_9_mean,mfcc_9_std,mfcc_delta_9_mean,mfcc_delta2_9_mean,mfcc_10_mean,mfcc_10_std,mfcc_delta_10_mean,mfcc_delta2_10_mean,mfcc_11_mean,mfcc_11_std,mfcc_delta_11_mean,mfcc_delta2_11_mean,mfcc_12_mean,mfcc_12_std,mfcc_delta_12_mean,mfcc_delta2_12_mean,mfcc_13_mean,mfcc_13_std,mfcc_delta_13_mean,mfcc_delta2_13_mean,filepath,label
163.96802721088434,0.16233795866079015,0.0638973604210603,2607.062588131246,595.5127437565856,0.024602244,0.027143741,5298.500453848503,1438.6945940362343,1.0165136,0.58496577,28.220645654387624,6.308236210089109,17.367859565085354,4.942029561170992,20.77854125205446,4.482973035627636,21.281569409782588,4.650144474785655,21.358375651669494,4.734489539628395,19.404411621923785,3.5748646633468946,55.09979084141586,3.2533241727610935,-125.10089,67.01356,-0.04835689,-0.019448094,74.4579,26.98798,-0.00571386,0.00043954785,-21.167397,21.869099,-0.0001518889,0.0015114968,24.270308,12.14205,-0.0057018423,0.0007087529,-1.0633091,14.50454,-0.0041587567,0.0002967298,11.190604,9.223935,-0.0030649162,-0.00047904742,-12.115896,8.128121,0.00031812492,-0.000602629,5.5014644,7.7102594,-0.00033402044,-0.00030515715,-12.16359,8.04621,0.001574497,0.00015966452,2.2227423,9.559538,-7.807651e-05,0.0010219167,-6.9134727,8.555139,0.0011073042,0.00062208256,3.4594784,8.164808,0.0014412407,-0.00045828268,-3.8577938,8.379362,0.0026472716,-5.2312935e-05,data/clips/nonvocaloid/129 - You Cannot Go Back.mp3,nonvocaloid
161.30666666666667,0.10111751531686339,0.06256834092770035,2015.992638049108,700.8698532348017,0.011494794,0.048810296,4711.625715096219,1887.026700084164,0.958184,0.5748571,30.28630829070226,6.321040293135788,19.604432397935547,5.26192891136448,20.7395601162965,4.740387230793753,20.73043788898622,4.916363734648849,20.472840677375405,4.177435271948398,19.181472495135786,3.5377125100094835,47.84363745970115,3.011090668241885,-126.627174,110.63042,0.0015135787,-0.00048096437,91.11926,28.44197,0.0018632789,-0.0006412208,6.6922545,31.535666,0.0012396212,-0.00055310875,23.7005,18.851295,0.0006869607,-0.00046239476,13.836197,13.592906,0.0004409531,-0.00037735363,13.248736,14.683841,0.00039474483,-0.0002817445,9.424001,8.769876,0.00029374246,-0.00018563475,10.042835,9.969284,2.340387e-05,-0.00012027817,-0.40823522,8.2023,-0.0003111025,-8.3558014e-05,4.947781,10.248428,-0.0005296103,-3.437667e-05,1.2814524,9.626469,-0.00054057926,4.2545566e-05,0.75787365,7.7243614,-0.0003771418,0.00010481889,0.8527188,7.717378,-0.00013725545,0.00011662787,data/clips/nonvocaloid/13 - Give 'Em What For.mp3,nonvocaloid
203.0508843537415,0.11577810087907375,0.08064090932926886,2313.2188161954405,681.6846149770358,0.015242712,0.04338804,5545.882005118997,1477.8081173246646,0.98534197,0.51610005,29.338746123594017,5.673578746080576,17.397884899671475,4.427513641322436,20.70623954007814,4.445264303237449,21.450260249680536,3.8221162266639697,20.762968407428836,3.272360746683526,20.107334111935813,2.6936686623728128,47.433952301873,2.605824240575018,-103.68639,111.87967,0.00012333709,4.5323017e-05,80.2151,24.352537,0.00017421629,6.4019114e-05,14.946123,16.199919,0.00017357897,6.379103e-05,27.846785,15.4085045,0.00017252246,6.340953e-05,9.117295,10.814787,0.00017104326,6.287834e-05,8.592616,9.398669,0.00016915522,6.219766e-05,5.8486204,11.095094,0.00016685396,6.1369035e-05,12.423113,8.366918,0.0001641539,6.0396414e-05,5.7970853,7.3312073,0.00016105972,5.928088e-05,3.4265084,8.656974,0.0001575807,5.8028043e-05,-1.4667234,9.016939,0.00015372924,5.6642653e-05,1.4344429,6.5577917,0.00014951617,5.5122826e-05,1.695961,7.5817733,0.0001449519,5.3476946e-05,data/clips/nonvocaloid/13 - Away from the Things of Man.mp3,nonvocaloid
192.70666666666668,0.10370817253388555,0.055896722657251596,2059.390857207707,633.4467542580155,0.00981324,0.013532867,4749.914583137236,1756.162089032848,0.9976685,0.4373424,32.9842220993443,6.076753311615501,17.478859173021082,4.651903556353152,20.479773079324755,4.308412334210442,21.382067092257873,4.267434428478062,19.755558899922438,4.252670828231554,19.61628300385928,3.6020886151340785,49.80464590424083,2.222116047619299,-113.60052,68.35626,0.0040931795,-0.004051395,94.420746,25.258778,0.0007697673,-0.0032875608,7.843767,18.544329,-0.0020567027,-0.0012362939,28.087732,12.666608,0.0003091918,-0.0014701937,8.667118,10.036239,-0.00033841576,-0.00043633374,6.814334,7.3030047,-0.00012505635,-6.52747e-06,7.6523275,7.5445185,0.00041587898,-0.0003394776,11.342688,6.640776,-0.00023643287,-0.00020483407,-2.2708788,8.281446,-2.9161867e-05,-0.00025673758,5.980541,7.3337135,0.00015811794,-0.00029631646,-1.9582881,8.252037,0.00024549416,-0.0006729241,3.7545753,7.269779,0.0004806934,-0.00069919595,2.3287613,7.467816,0.00043936982,6.97825e-05,data/clips/nonvocaloid/13 - Jealousy.mp3,nonvocaloid
112.03918367346938,0.12092114166753004,0.09342526444229858,2300.2758988562323,781.4561266770249,0.012988263,0.021557955,5372.74612066314,1396.2360304901601,1.1879827,0.8758415,25.609237113962408,6.251688927798962,17.7252315426985,4.669605276305775,22.749778799389247,5.2750970868317575,20.989389287811086,4.198156971157942,19.19187557811944,3.490488543622224,17.890047990534793,2.608561157802271,49.374353312390866,2.547693169797919,-136.8414,81.18746,-0.05941786,-0.0048963265,77.18962,22.465939,-0.014974471,-0.0012864171,14.284462,13.885723,-0.00337502,-0.00054822804,30.255348,13.584248,-0.009528992,-0.00029060894,4.4193573,9.708637,-0.007881359,0.0003144168,11.702603,11.28013,-0.008425866,0.0010980639,4.762884,8.512614,-0.004427603,-0.00026252045,6.6449018,10.087172,-0.004367882,-0.00079024315,0.33485395,8.975672,-0.00066382176,-0.00025874292,6.382257,9.134311,-0.00258408,-0.00096075493,0.6032043,9.479882,-0.0025133563,0.00014543904,7.1102767,8.010279,-0.002874396,0.00033103456,1.3807012,8.2627535,5.9149348e-05,0.00025105473,data/clips/nonvocaloid/13 - the dumplings - sunny day (bonus track).mp3,nonvocaloid
191.0073469387755,0.09684290294153397,0.07279482502734579,1597.0200206229524,859.0326151371258,0.0047262604,0.02880481,3402.1413984631395,1785.4446798269107,0.96305466,0.532021,27.554742183356364,6.003376658021215,19.984103542959286,4.7068141228747225,22.594530812581166,4.399273308491778,19.579545272877137,3.838536458404052,22.40980103318328,3.7279561164776798,22.49495873293457,4.286949169613297,47.800578997944335,3.5142959252637755,-158.69064,98.900696,-0.0029322803,-0.00076852436,117.98377,34.80676,0.00024797063,-0.00019220189,-12.098423,23.36131,-0.000581844,-0.00010021221,48.343124,22.953413,0.0031117257,0.00086938724,21.452658,11.139248,-0.00027141895,0.00043693892,5.0925035,11.859669,0.0019671356,0.0006432813,5.73986,7.541161,-0.0010697428,-0.0002859967,9.915434,7.301654,0.0010300494,-0.00020994057,1.2520082,8.826391,-0.002423436,-0.000724047,5.076874,7.1100254,-0.0007695281,-0.00024603418,1.280863,6.9063854,-0.0014308996,6.233478e-06,0.25984704,7.701889,0.0025802015,0.00075817225,-6.9738684,7.1380796,0.001146545,0.0005208833,data/clips/nonvocaloid/13 - Space Cowboy.mp3,nonvocaloid
206.7330612244898,0.09399885672871743,0.05681851405211355,1918.1619866006793,667.1492346559394,0.009937609,0.05603534,4480.628132370283,1786.1518374980283,0.99917173,0.606041,27.667897191633607,6.595608031877979,21.144447071218956,6.226019856491148,24.837966899930347,6.582966287918641,21.061645531702926,5.3167099416452235,19.78417688278059,4.238641843035122,20.07877025636352,3.8615498750663773,50.582090952329615,6.084027618361607,-163.6334,86.03594,0.005779102,0.0011720463,89.05886,31.122799,0.005414617,0.0009103173,11.927391,22.857628,0.0009404793,-0.00021055591,21.41289,18.257944,-0.0006483634,-0.00054392574,7.902956,14.442702,-0.00043936004,-0.000581751,1.9711564,12.290521,-0.0005833488,-0.0006183895,-9.697283,10.165704,-0.0008228669,-0.00029478117,-8.775922,11.426546,-0.00082496984,0.00013158427,-19.06881,13.467332,-0.00082012895,0.00023830833,-7.220786,10.679246,-0.00082238513,0.00016025438,-13.50237,11.272161,-0.00081854017,0.000110600406,-7.702278,10.416309,-0.0007083533,0.00011545859,-6.032272,10.267826,-0.00064977794,7.463856e-05,data/clips/nonvocaloid/13 - Rosie & Max.mp3,nonvocaloid
577.7502040816327,0.07828099017989912,0.054105669637878766,1407.4836560615001,734.90230247436,0.004930477,0.049609084,2807.8952440676244,1955.9363114156351,0.7901623,0.23426156,32.7551868705477,6.111015102662214,19.36526613599669,4.239970993030759,27.152485847196857,5.132572807205941,25.806414961723647,3.6636325496601367,24.145993353554804,4.471533250619546,21.084530325018275,5.238906470643035,51.03257775751495,3.8770148248914835,-193.33054,103.11521,-5.74121e-06,-4.88198e-05,131.11377,39.492348,-8.433053e-06,-6.842381e-05,17.868322,21.709631,-9.345832e-06,-6.672298e-05,15.296891,11.709824,-1.075189e-05,-6.433034e-05,0.8908772,13.039484,-1.25365705e-05,-6.169101e-05,8.760207,11.322436,-1.4608327e-05,-5.912288e-05,-3.0808883,9.456589,-1.6913671e-05,-5.672801e-05,6.8214397,9.842983,-1.9406873e-05,-5.4432996e-05,-1.6045866,6.716518,-2.1997002e-05,-5.2100826e-05,-0.71437365,8.966693,-2.4502306e-05,-4.962919e-05,-4.926162,7.203768,-2.6633104e-05,-4.6968384e-05,-0.41581726,8.340133,-2.8033088e-05,-4.4049648e-05,-3.6941566,9.645668,-2.8355636e-05,-4.0708735e-05,data/clips/nonvocaloid/12. In the Mirror.mp3,nonvocaloid
80.73224489795918,0.16498120461245327,0.11801528676150272,2340.4244769195384,1251.2659540087557,0.10255028,0.2418051,4559.1370945454055,2601.60854635374,1.2778431,1.9702399,18.937868346534856,5.7862425178424015,21.608060268578132,8.83832604739736,22.7112510819187,7.403197065245366,20.087902993390728,6.303767879562173,19.770274012439952,5.054954602279523,18.385164176316675,3.6112073290448587,44.18248804029406,6.138719355096681,-423.0174,128.45924,0.0,-1.727969e-08,44.84811,36.38451,2.1942463e-09,-4.5942032e-09,-19.859768,24.263533,-1.0971232e-09,4.3884927e-09,-4.8002815,16.545477,3.0170888e-09,1.6456848e-09,-18.089586,17.730993,-1.0971232e-09,-4.799914e-10,-1.2790877,14.711691,5.485616e-10,1.714255e-09,-9.139879,11.454273,-2.4685272e-09,-1.3028337e-09,-9.792023,13.543726,2.742808e-09,-4.799914e-10,-1.3210574,8.991248,2.4685272e-09,2.399957e-09,-13.815349,12.961836,2.742808e-09,1.028553e-10,-9.703149,10.094148,1.0971232e-09,-1.2342636e-09,-7.7384114,9.118555,5.485616e-10,6.5141686e-10,-11.130692,12.68466,0.0,-6.85702e-11,data/clips/nonvocaloid/13. Anata to Christmas -Koizumi Hanayo-.mp3,nonvocaloid
260.4930612244898,0.07365339003587663,0.04577101909439571,1418.675218012295,510.70563538695853,0.0048129437,0.049410418,3168.5650633133523,1612.8536280515677,0.90797704,0.52302617,32.11090787356478,5.3259490019587545,20.84153331773198,4.332879697362558,25.51929497894482,4.313531212473102,23.73363407321084,4.554265386329984,22.544550437875017,4.927526236704176,21.568642658763657,5.378996971556292,48.65068708007558,4.395391353128088,-130.39764,86.70808,0.0039034972,0.0027184028,124.03852,27.810272,0.0039305696,0.0026364466,21.740412,19.618473,0.0011211481,0.00058654265,25.813309,16.520027,-0.00023940788,-0.00024100083,5.6617236,13.733582,-0.00036069987,-0.00017478592,3.0713954,9.973876,-0.00046593396,-0.00025417932,-3.5216234,9.626441,-0.00043862406,-0.00029573645,4.145585,9.407943,-5.071594e-05,-3.25404e-05,-7.746964,9.54942,4.5674744e-05,2.6252512e-05,1.6097808,9.487819,-0.00034966538,-0.00028644784,-1.7718806,7.8251896,-0.00049838924,-0.00039549446,4.22002,8.877497,-0.00011170315,-9.531003e-05,0.5508518,8.350628,0.00014542756,8.804314e-05,data/clips/nonvocaloid/13 - Souls From Lullabys.mp3,nonvocaloid
182.1518367346939,0.10629002101258764,0.061390230143850096,2012.3965498934535,472.515824476956,0.0073676687,0.013579036,4162.724992157624,1168.5219465665482,0.9822994,0.44546586,28.19824963869069,6.221929688208328,21.127928149851165,4.5817216844509705,25.094498600433248,5.461823838057401,24.468513356518677,5.155491219939808,22.688621341603195,4.316872146666953,19.197993409477117,3.85418283800571,47.6280220413972,3.2529887144237852,-123.48852,77.35935,-7.780135e-09,4.2547613e-10,88.936134,24.348026,1.9450337e-09,-1.1852549e-09,-15.730148,20.725395,4.862584e-10,-1.5195575e-10,15.569384,14.359507,1.4587752e-09,2.3097275e-09,2.4975607,10.732582,2.1881628e-09,-6.07823e-11,14.222959,11.427031,-6.07823e-10,1.5195576e-11,7.3390107,12.498748,-9.725168e-10,3.9508496e-10,1.2439681,11.001954,-4.862584e-10,1.1852549e-09,2.6750329,13.173514,-1.823469e-09,-6.3821415e-10,4.0235496,11.518663,4.862584e-10,6.3821415e-10,-2.7972217,9.841857,-1.0940814e-09,-5.1664956e-10,1.5074731,7.80001,-1.215646e-10,0.0,-0.96638805,9.638846,3.039115e-10,6.5340977e-10,data/clips/nonvocaloid/13 Oddychasz.mp3,nonvocaloid
129.21578231292517,0.1120167200134771,0.1026677578834081,2384.9519465495405,1264.9649967019602,0.020403793,0.09441934,5087.463977741745,2771.60192925396,1.5602907,1.6922376,27.721934545174964,4.679452832105793,18.18420816049223,8.564131472924878,23.63174608516183,8.761696285922525,21.12566483251756,6.841501887120628,20.33665824345874,5.731595973209823,19.534626220791544,4.198646241859063,46.542125226172686,3.3122717275168747,-433.24527,93.0966,1.0967683e-08,2.7419207e-09,31.369003,31.344254,6.854802e-10,1.1995903e-09,12.618403,20.26564,1.3709603e-09,-6.854802e-10,-3.6049745,23.523764,-3.084661e-09,5.8265814e-09,-15.18166,21.279383,2.0564406e-09,1.8850705e-09,5.825235,14.180464,8.5685026e-10,-7.7116524e-10,0.0775916,13.0285225,3.427401e-10,-1.1567478e-09,-7.356612,15.56127,-2.3991806e-09,-4.7126764e-10,3.4894242,11.735304,-5.1411014e-10,-7.283227e-10,3.1838148,13.343637,-2.7419207e-09,5.9979516e-10,-1.9892266,15.256051,-6.854802e-10,3.8558262e-10,12.349654,14.664232,5.1411014e-10,-1.3923817e-09,3.6034555,15.796497,1.5423305e-09,-8.9969276e-10,data/clips/nonvocaloid/13. Hajimemashite -Yazawa Niko-.mp3,nonvocaloid
149.52489795918368,0.07710635736121894,0.045700832831346384,956.6079340457092,450.8083769249875,0.0016156455,0.024494732,1300.9498662533967,758.5631551197965,0.5447205,0.4204365,22.859245446093652,7.015801813301628,18.74683285379332,7.187640018925185,30.705748713899695,5.672615635963523,32.27195625195654,5.79604838289039,35.31565730181244,5.617996214797709,26.63653362958758,5.844400436445083,44.55988562446342,2.8265724138977855,-448.92297,52.18886,-7.1081314e-09,-4.0723672e-10,124.581474,37.15538,1.1846886e-09,2.221291e-10,3.92213,18.78524,2.073205e-09,4.997905e-10,-21.611311,13.377198,-1.1846886e-09,9.070272e-10,-11.798214,13.524578,1.6289469e-09,4.442582e-10,-11.442207,16.99682,8.885164e-10,1.1939439e-09,-7.242024,14.996676,-5.923443e-10,4.442582e-10,-0.6949791,12.331868,1.4808608e-09,-4.0723672e-10,5.55657,15.129553,-2.9617215e-09,4.535136e-10,10.885719,18.146368,-1.1846886e-09,6.6638733e-10,7.473336,15.987952,-2.3693771e-09,-2.0361836e-10,1.0139382,15.138483,-2.9617214e-10,-2.776614e-10,4.0706716,14.630993,5.923443e-10,-2.5915062e-10,data/clips/nonvocaloid/13. Eri no Yaritai Koto.mp3,nonvocaloid
211.72244897959183,0.15611394093033776,0.0727444068685056,2932.679934558154,697.7157916483123,0.04108068,0.10931038,6502.367344816626,1405.4642450523622,1.095182,0.75586605,25.080732767046566,6.308922233690862,17.818170716144202,5.482329721814813,19.926956357189294,5.049655987979407,20.103514730296226,4.387200381188544,19.106898974550354,3.560148993266802,17.593125454133926,2.8237578106456804,47.291389933695626,4.228220948591027,-55.96091,91.67167,3.3465926e-09,-2.6145255e-09,53.14481,19.97992,3.3465926e-09,6.797766e-10,5.0957837,19.657677,6.274861e-10,-1.5033521e-09,20.050747,12.537946,1.2549722e-09,-6.5363137e-10,3.4925454,9.135959,3.1374306e-10,-3.1374306e-10,14.218552,11.368008,-1.0458102e-10,5.6212296e-10,7.9029174,7.6705713,-7.3206713e-10,-4.1832407e-10,6.1389537,8.790983,-9.412292e-10,6.536314e-11,9.382563,9.052486,-3.1374306e-10,-3.9217882e-10,7.0657334,7.7486606,1.0458102e-10,-3.398883e-10,0.022552092,7.091077,9.935197e-10,5.0983245e-10,4.3809867,6.974491,-3.1374306e-10,-4.0525144e-10,-3.3263988,7.7644906,-3.1374306e-10,-4.5754195e-10,data/clips/nonvocaloid/13. Daring!!.mp3,nonvocaloid
194.1561904761905,0.1376607439159292,0.09519147775579687,2078.631433287049,815.5233901215366,0.025527203,0.13141544,4019.4973441751004,1856.3098305911055,1.3384138,1.4706726,25.75353498038832,7.495789128328125,21.350020400901492,8.112296202303158,26.609669520194185,6.159139235734831,27.510315747885294,5.7830748094280064,26.637983239820247,7.552278612470585,22.507639634285244,6.314735130062894,48.71732284469048,6.143761441083826,-375.84244,90.13524,2.0756843e-08,7.901429e-09,56.833332,27.142859,5.246235e-09,-2.088515e-09,-11.070864,18.557228,1.970902e-09,-5.3460275e-10,-1.8292285,17.037237,-9.123887e-10,1.4327354e-09,-18.567957,13.365579,1.2830467e-09,-3.9917006e-10,-6.3686,11.721612,0.0,1.5966802e-09,-5.721128,10.112529,5.1321863e-10,1.0549495e-09,-10.693198,15.161847,3.4214578e-10,-1.350763e-09,-4.5010586,12.14135,3.4214578e-10,-1.8176494e-10,-16.413742,17.417816,-6.8429157e-10,1.6679607e-09,-7.349104,13.390002,1.8532896e-10,5.6311494e-10,-3.8271813,13.161482,1.0549495e-09,-1.735677e-09,-0.49953818,13.485375,1.354327e-10,6.415233e-11,data/clips/nonvocaloid/13. Hajimemashite no go aisatsu [Ruby].mp3,nonvocaloid
188.1861224489796,0.023576965896822948,0.011069091503580118,598.6864589633892,136.72298538797065,4.6420435e-05,3.3338143e-05,751.11292881998,293.8495595966046,0.7711549,0.6315718,33.465155197806794,5.454263184383207,26.093841890916508,4.94688031709732,28.90789052153027,4.638625471185653,24.752791619258666,4.264480424218,25.018557293804424,4.942514582742358,21.633981144057955,5.230899121801203,51.27607255391246,3.731530672115606,-346.43292,41.325047,-0.0062622353,-0.005629294,143.83012,19.661331,-0.0033558817,-0.0032307347,44.877777,11.107971,0.00080568844,0.00074616866,29.614212,10.437225,-0.0004115835,-0.00031812306,13.755662,10.46189,-9.307691e-05,6.2595216e-05,15.6876135,8.362906,-0.0016025973,0.00016826479,3.8100405,9.676572,-0.0027610855,3.397981e-05,-1.6991569,7.755363,0.00038182896,0.0009364571,-3.2002432,8.069831,0.0026940883,0.00071766553,3.2274606,8.113844,0.0016113492,-7.358874e-05,2.9910781,8.823417,0.0023503962,0.0005281106,-0.77227384,9.104846,0.0026152756,0.00053843315,-3.7230103,8.272828,0.00086879474,-0.00017594032,data/clips/nonvocaloid/13. Madeline and Theo.mp3,nonvocaloid
154.54802721088436,0.07559416844294621,0.029194560112769,1262.5006542941558,183.28597741310276,0.00021540298,0.0002760365,2528.0258692227876,284.9583812200957,0.8780436,0.24855186,35.15067762738805,5.381735918081379,22.808634103360724,3.519715926974617,28.209032540622964,3.7944882694260476,30.29097992812263,3.69339850949236,32.492322259516406,2.8479963123457375,30.586753484305696,1.9705505061528623,54.44496841931409,2.941633729686099,-177.21503,34.026188,-0.0054268334,-0.018264761,147.39426,12.010859,-0.0074248887,-0.011926578,-33.826614,9.736211,-0.0025394002,0.00035320336,49.26232,7.386249,-0.001644068,-0.0026214244,15.330161,6.9936686,-0.0009351206,-0.0012352819,5.667944,7.125781,0.0013880518,0.00091377547,-2.2838368,6.938,0.00042529884,0.0005631623,-0.17387699,6.300557,0.0006230882,0.0010206777,-14.691808,9.708013,0.00014611162,0.00071263785,4.0689335,9.028431,0.0006675925,0.00060909655,1.4442976,10.555504,0.00015367538,-6.5034365e-05,5.740449,9.102179,0.0005854458,-0.00016509612,3.4085665,10.36591,0.0009414781,0.0007711883,data/clips/nonvocaloid/13. Relax.mp3,nonvocaloid
138.86666666666667,0.05767302839199131,0.02845161942803016,1147.554040214349,407.8647102496546,0.013681697,0.11445052,2133.270419805948,914.230323482235,0.7753645,0.5488516,30.59580259420654,5.767043672510456,25.407574972825692,5.232533578922481,29.16453610644087,5.080770025936703,30.496365879696768,4.674457301806498,31.20965766334197,5.272867628659922,30.29769612920488,5.281022098240667,52.97794564063397,6.57695347609004,-301.17047,99.46848,1.0204841e-08,-7.175279e-10,117.69898,34.12273,-1.2756052e-09,9.965665e-10,-4.1047573,17.9067,-1.5945065e-10,2.112721e-09,18.518087,12.829428,3.189013e-10,7.175279e-10,-1.1584321,9.8222065,4.783519e-10,-1.3951931e-10,0.57291055,13.478307,6.378026e-10,7.3745926e-10,-2.056287,11.31067,-1.2756052e-09,-7.7732193e-10,-10.350909,11.195816,-1.5945065e-10,-6.7766526e-10,-14.654147,10.935536,-3.189013e-10,3.5876396e-10,-13.27915,9.802432,2.5512104e-09,1.0962232e-09,-14.163053,9.447272,-9.567038e-10,1.5945065e-10,-10.942245,10.067229,9.567038e-10,-1.9931331e-11,-11.502085,10.896042,-6.378026e-10,-5.879743e-10,data/clips/nonvocaloid/13. Sugu Saki ni Aru Mirai.mp3,nonvocaloid
122.90612244897959,0.1443136724652909,0.07312579043571801,2716.260159558936,740.6223496315779,0.017137906,0.029974993,6030.677782151669,1628.6025188757974,0.96376395,0.52527493,20.496961271980638,5.572261254982659,19.44762289136864,5.797052845846109,23.410385429451672,7.029190122276861,23.145859762878352,5.817012455276184,22.39627927797653,4.899074464553887,21.276667058399095,5.061840186676702,49.24576607555652,3.8730780377656178,-123.066765,122.87781,1.1529119e-08,4.503562e-11,55.253914,22.524607,-4.32342e-09,-6.079809e-10,1.7948002,18.367981,-7.2056994e-10,3.3776715e-10,17.464836,18.378197,-3.6028497e-10,-6.417576e-10,4.9507604,16.522064,3.6028497e-10,-3.6028497e-10,6.3466773,12.824188,3.6028497e-10,2.7021374e-10,3.3795924,12.635098,-3.6028497e-10,5.2916854e-10,3.2529297,16.433062,3.6028497e-10,-5.8546307e-10,1.1384542,12.00465,1.8014248e-10,-3.4902606e-10,0.9505318,14.578616,-7.2056994e-10,7.656056e-10,-3.1213436,15.081795,-7.2056994e-10,8.33159e-10,7.393763,10.857235,3.6028497e-10,-2.4769592e-10,-2.5381896,9.565858,-1.8014248e-10,-2.2517811e-10,"data/clips/nonvocaloid/13. Susume→Tomorrow (TV-SIZE) (Ep,1).mp3",nonvocaloid
45.8453514739229,0.08915644778481013,0.11409030739316442,1190.2747751009342,1300.7286549693565,0.059533782,0.20740977,2201.9308371242087,2810.926375320497,0.3912685,0.5083158,25.435885090449098,7.159697636465988,23.154440510672234,6.434135932172158,27.163354303255122,7.0870478512621204,28.869105682997404,9.20867633814217,27.191240342047937,9.98824776935385,18.809862729141827,5.83266612588791,44.60988419676137,4.70541952166172,-513.8594,47.886066,-0.0011197672,0.00061781966,71.045105,48.360493,-0.0015164649,0.0008337796,27.670822,19.040083,-0.0013323801,0.0007226437,1.0392538,11.271481,-0.0010759571,0.0005638468,-6.739573,9.393426,-0.0008005698,0.0003888257,-9.61832,9.560482,-0.0005481976,0.00022785715,-10.040348,8.915711,-0.0003371893,0.000101888756,-7.5614953,9.492167,-0.0001630363,1.8014243e-05,-6.9944277,10.188973,-9.9085555e-06,-2.9879038e-05,-9.698253,9.996722,0.00013463371,-5.57856e-05,-12.387529,9.867515,0.00027037898,-7.410701e-05,-13.530394,10.449426,0.00038529892,-9.3502604e-05,-12.461574,12.025812,0.00046494303,-0.000114938186,data/clips/nonvocaloid/131 - Welcome Again..mp3,nonvocaloid
216.08,0.16792735155746294,0.07692448642498108,3169.6718513826145,779.9667771745765,0.04452601,0.11846566,6853.286666427406,1453.4075349579084,1.0552884,0.6574772,29.89245503809756,5.920221331086174,17.98240920868928,4.928176804612093,21.484904329934192,4.762771808315805,21.283942081074663,4.151323430731705,19.873463893342446,3.5109703365109666,17.94729530701838,2.5993478483006562,49.007767320209325,4.194561911362106,-84.31877,78.801765,-3.2793444e-09,-2.305789e-09,44.720306,24.372244,-1.2297541e-09,-1.3578535e-09,4.8467994,13.951268,-8.198361e-10,-1.050415e-09,17.245325,11.241716,1.2297541e-09,9.479355e-10,-1.7746127,9.058211,7.685963e-11,1.0247951e-10,7.1298137,8.536253,1.0247951e-09,4.4834786e-10,7.259792,9.007175,-1.0247951e-10,-3.4586833e-10,7.624471,8.506213,-2.0495902e-10,2.0495902e-10,5.8496428,8.655389,1.0247951e-10,-2.3826485e-09,8.524654,8.414466,7.685963e-10,6.6611683e-10,-1.1640618,7.844676,-3.5867828e-10,2.305789e-10,6.063487,7.8000417,9.223156e-10,2.2417393e-10,1.6636797,6.8581777,-3.5867828e-10,-2.3698388e-10,data/clips/nonvocaloid/13. Phantom Rocket Adventure.flac,nonvocaloid
38.93333333333333,0.0707023679748062,0.0211961882928109,1242.3523155295854,316.62257235211496,0.037166804,0.18865295,2033.4238997512298,640.2454845148321,0.84634215,0.33324623,22.092092356536487,5.5019960345908965,21.866915039034446,7.186389704996448,32.612974072458286,4.2197825572436,32.18095997190989,3.6853758160029684,27.84119996351841,2.5825470070978263,23.697958895916138,2.7319463123608037,50.967195645977824,4.356691102343987,-457.32767,70.57284,0.0014382569,-0.0010779346,111.75106,27.85661,0.002413814,-0.0015986395,-31.036356,12.707781,0.002611025,-0.0013410813,6.777164,8.314372,0.0015246853,-0.00033312335,-27.669857,9.572248,-0.00018283023,0.0007476309,-16.629253,8.808993,-0.0013882814,0.0011319871,-9.146583,9.329589,-0.0022077817,0.0010632287,6.9561834,9.797495,-0.002986263,0.0010209756,11.497419,14.612738,-0.0031375214,0.00083867146,11.842031,14.348676,-0.002336171,0.00040301972,4.0326457,11.514888,-0.0013825417,0.00019083552,-1.9323113,12.254262,-0.00076030474,0.00035074315,-10.395145,9.470366,0.00011675487,0.00029018507,data/clips/nonvocaloid/133 - Distance.mp3,nonvocaloid
